ActivityID,CareType,HCWType,RoomType,Surface,Date,Time,Dev.Date.Time,type,freq,duration
58,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:32,8/31/2019 15:32,Mock,9,3.866666667
58,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:35,8/31/2019 15:35,Mock,9,3.866666667
58,Obs,AUX,SB,Out,8/31/2019,27/07/2020 15:35,8/31/2019 15:35,Mock,9,3.866666667
59,Obs,AUX,SB,In,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,Alc,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
59,Obs,AUX,SB,Out,8/31/2019,27/07/2020 15:36,8/31/2019 15:36,Mock,13,0.766666667
60,Obs,AUX,SB,In,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Patient,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Alc,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,ObsTrolley,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Door,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
60,Obs,AUX,SB,Out,8/31/2019,27/07/2020 15:37,8/31/2019 15:37,Mock,16,0.766666667
61,IV,RN,SB,In,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,Door,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,Table,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:40,8/31/2019 15:40,Mock,14,1.683333333
61,IV,RN,SB,Patient,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock,14,1.683333333
61,IV,RN,SB,Patient,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock,14,1.683333333
61,IV,RN,SB,IV,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock,14,1.683333333
61,IV,RN,SB,Door,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock,14,1.683333333
61,IV,RN,SB,Out,8/31/2019,27/07/2020 15:41,8/31/2019 15:41,Mock,14,1.683333333
62,IV,RN,SB,In,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,IV,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,IV,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Tray,8/31/2019,27/07/2020 15:42,8/31/2019 15:42,Mock,12,0.816666667
62,IV,RN,SB,Door,8/31/2019,27/07/2020 15:43,8/31/2019 15:43,Mock,12,0.816666667
62,IV,RN,SB,Out,8/31/2019,27/07/2020 15:43,8/31/2019 15:43,Mock,12,0.816666667
1,Bloods,Phlebotomist,SB,GlovesOn,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual,26,2.45
1,Bloods,Phlebotomist,SB,In,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:52,2/17/2020 8:52,Actual,26,2.45
1,Bloods,Phlebotomist,SB,BloodObsEq,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Syringe,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Syringe,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:53,2/17/2020 8:53,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Syringe,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Patient,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:54,2/17/2020 8:54,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Sharps,2/17/2020,27/07/2020 08:55,2/17/2020 8:55,Actual,26,2.45
1,Bloods,Phlebotomist,SB,Out,2/17/2020,27/07/2020 08:55,2/17/2020 8:55,Actual,26,2.45
2,Bloods,Phlebotomist,MB,In,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,AlcInside,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:04,2/17/2020 14:04,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,GlovesOn,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:05,2/17/2020 14:05,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:06,2/17/2020 14:06,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Syringe,2/17/2020,27/07/2020 14:07,2/17/2020 14:07,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Bedding,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,EqTray,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Patient,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,Tray,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual,26,4.966666667
2,Bloods,Phlebotomist,MB,GlovesOff,2/17/2020,27/07/2020 14:08,2/17/2020 14:08,Actual,26,4.966666667
3,Bloods,Phlebotomist,MB,AlcOutside,2/19/2020,27/07/2020 12:34,2/19/2020 12:34,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:34,2/19/2020 12:34,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,In,2/19/2020,27/07/2020 12:35,2/19/2020 12:35,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:35,2/19/2020 12:35,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:35,2/19/2020 12:35,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Tray,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,OtherNear,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:36,2/19/2020 12:36,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,AlcInside,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,GlovesOn,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:37,2/19/2020 12:37,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,GlovesOn,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:38,2/19/2020 12:38,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:39,2/19/2020 12:39,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:40,2/19/2020 12:40,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:41,2/19/2020 12:41,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:41,2/19/2020 12:41,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Bedding,2/19/2020,27/07/2020 12:41,2/19/2020 12:41,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Patient,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,OtherNear,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Table,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Tray,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,Syringe,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,GlovesOff,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
3,Bloods,Phlebotomist,MB,EqTray,2/19/2020,27/07/2020 12:42,2/19/2020 12:42,Actual,42,8.266666667
4,Bloods,Phlebotomist,MB,In,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual,45,5
4,Bloods,Phlebotomist,MB,Bedding,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual,45,5
4,Bloods,Phlebotomist,MB,GlovesOn,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:40,2/20/2020 8:40,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,Bedding,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:41,2/20/2020 8:41,Actual,45,5
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,Sharps,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:42,2/20/2020 8:42,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:43,2/20/2020 8:43,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:43,2/20/2020 8:43,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:43,2/20/2020 8:43,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,Sharps,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,Syringe,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,Sharps,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,Patient,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:44,2/20/2020 8:44,Actual,45,5
4,Bloods,Phlebotomist,MB,GlovesOff,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
4,Bloods,Phlebotomist,MB,GownOff,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
4,Bloods,Phlebotomist,MB,Soap,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
4,Bloods,Phlebotomist,MB,Tap,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
4,Bloods,Phlebotomist,MB,PaperTowel,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
4,Bloods,Phlebotomist,MB,Waste,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
4,Bloods,Phlebotomist,MB,EqTray,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
4,Bloods,Phlebotomist,MB,Out,2/20/2020,27/07/2020 08:45,2/20/2020 8:45,Actual,45,5
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:06,2/24/2020 9:06,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:07,2/24/2020 9:07,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:07,2/24/2020 9:07,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,GownOn,2/24/2020,27/07/2020 09:07,2/24/2020 9:07,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,GlovesOn,2/24/2020,27/07/2020 09:08,2/24/2020 9:08,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,In,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Tray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Out,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Door,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,MedsTrolley,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Bedding,2/24/2020,27/07/2020 09:09,2/24/2020 9:09,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:10,2/24/2020 9:10,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,OtherNear,2/24/2020,27/07/2020 09:10,2/24/2020 9:10,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:11,2/24/2020 9:11,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,EqTray,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual,55,8.316666667
5,Bloods,Phlebotomist,SB,Patient,2/24/2020,27/07/2020 09:12,2/24/2020 9:12,Actual,55,8.316666667
